date,buyer_country,supplier_country,buyer,supplier,buyer_address,supplier_address,notify_party,notify_address,manufacturer,origin_country,destination_country,port_of_loading,port_of_discharge,hs_code,product_description,shipping_marks,quantity,quantity_unit,weight_kg,amount_usd,bill_number,container_number,brand
2025-10-03,越南,韩国,CÔNG TY TNHH BOVIET FL,KESOLUTION CO LTD,"12th Floor Citilight Tower, No. 45 Vo Thi Sau, Tan Dinh Ward, Ho Chi Minh City, Vietnam","35-5,SINBONG-GIL 242BEON-GIL,YEONGI, N-MYEON ASAN-SI,CHUNGCHENGNAM-DO, SOUTH KOREA, KR",,,,Korea (Republic),,,,85076039,"Ắc Quy( bộ Pin) Lithium, phụ tùng của xe nâng điện,mới 100%, Dung lượng 51.2- 608AH, Nhà sản xuất: Ke Solution,Accumulator( Battery) Lithium battery, spare parts of electric forklift,100% new, Capacity 51.2 - 608AH manufacturer: Ke Solution",,1.0,Pieces,0.0,4967.5,,,
2025-10-03,越南,韩国,CÔNG TY TNHH BOVIET FL,KESOLUTION CO LTD,"12th Floor Citilight Tower, No. 45 Vo Thi Sau, Tan Dinh Ward, Ho Chi Minh City, Vietnam","35-5,SINBONG-GIL 242BEON-GIL,YEONGI, N-MYEON ASAN-SI,CHUNGCHENGNAM-DO, SOUTH KOREA, KR",,,,Korea (Republic),,,,85076039,"Ắc Quy( bộ Pin) Lithium, phụ tùng của xe nâng điện,mới 100%, Dung lượng 51.2- 460AH, Nhà sản xuất: Ke Solution,Accumulator( Battery) Lithium battery, spare parts of electric forklift,100% new, Capacity 51.2 - 460AH manufacturer: Ke Solution",,1.0,Pieces,0.0,4967.5,,,
2025-10-03,越南,韩国,CÔNG TY TNHH BOVIET FL,KESOLUTION CO LTD,"12th Floor Citilight Tower, No. 45 Vo Thi Sau, Tan Dinh Ward, Ho Chi Minh City, Vietnam","35-5,SINBONG-GIL 242BEON-GIL,YEONGI, N-MYEON ASAN-SI,CHUNGCHENGNAM-DO, SOUTH KOREA, KR",,,,Korea (Republic),,,,85076039,"Ắc Quy( bộ Pin) Lithium, phụ tùng của xe nâng điện,mới 100%, Dung lượng 51.2V- 608AH, Nhà sản xuất: Ke Solution,Accumulator( Battery) Lithium battery, spare parts of electric forklift,100% new, Capacity 51.2 V - 608AH manufacturer: Ke Solution",,1.0,Pieces,0.0,5330.0,,,
2025-10-03,越南,韩国,CÔNG TY TNHH BOVIET FL,KESOLUTION CO LTD,"12th Floor Citilight Tower, No. 45 Vo Thi Sau, Tan Dinh Ward, Ho Chi Minh City, Vietnam","35-5,SINBONG-GIL 242BEON-GIL,YEONGI, N-MYEON ASAN-SI,CHUNGCHENGNAM-DO, SOUTH KOREA, KR",,,,Korea (Republic),,,,85076039,"Ắc Quy( bộ Pin) Lithium, phụ tùng của xe nâng điện,mới 100%, Dung lượng 51.2V- 230AH ,Nhà sản xuất: Ke Solution,Accumulator( Battery) Lithium battery, spare parts of electric forklift,100% new, Capacity 51.2 V - 230AH ,manufacturer: Ke Solution",,2.0,Pieces,0.0,5076.0,,,
2025-10-02,越南,中国,CÔNG TY TNHH ECO SOLAR,GUANGDONG RUILI LITHIUM ENERGY CO LTD,"No. 92/1 Tan Chanh Hiep 05 Street, Ward 11, Trung My Tay Ward, Ho Chi Minh City, Vietnam","NO.1 XINTANG ROAD,MAAN TOWN, HUICHENG DISTRICT, HUIZHOU CITY, GUANGDONG PROVINCE,CHINA., CN",,,,China,,,,85076090,"Pin lưu trữ Lithium, điện áp 51.2V-314Ah, model: EB-PLUS-51.2V-314AH, công suất: 16.08KWH, dùng lưu trữ điện trong hệ thống điện năng lượng mặt trời. Hàng mới 100%,Storage battery Lithium, voltage 51.2 V-314Ah, model: EB-PLUS-51.2 V-314AH capacity: 16.08 KWH use stored power in the power system solar energy. 100% brand new",,60.0,Pieces,0.0,51600.0,,,
2025-10-02,越南,中国,CÔNG TY CỔ PHẦN TẬP ĐOÀN DAT,DONGGUAN LITHIUM VALLEY ENERGY CO LTD,"12 Dong Hung Thuan 10, Dong Hung Thuan Ward, Ho Chi Minh City, Vietnam","ROOM 101, NO.4, FUZHU 4TH STREET, ZHANGYANG COMMUNITY,ZHANGMUTOU TOWN, DONGGUAN CITY, GUANGDONG PROVINCE, CHINA, CN",,,,China,,,,85076039,"Bộ pin lưu trữ điện (lithium-ion), model: W15-5A dùng để lưu trữ điện năng lượng mặt trời, điện áp: 51.2V, công suất 14336Wh. Nhà sx: Dongguan Lithium Valley Energy Co., Ltd, Hàng mới 100%,The battery electric storage (lithium-ion), model: W15-5A used to store solar power, voltage: 51.2 V, capacity 14336Wh. Manufacturer: Dongguan Lithium Valley Energy Co., Ltd., new Goods 100%",,205.0,Pieces,0.0,193315.0,,,
2025-10-02,越南,中国,CÔNG TY TNHH ECO SOLAR,GUANGDONG RUILI LITHIUM ENERGY CO LTD,"No. 92/1 Tan Chanh Hiep 05 Street, Ward 11, Trung My Tay Ward, Ho Chi Minh City, Vietnam","NO.1 XINTANG ROAD,MAAN TOWN, HUICHENG DISTRICT, HUIZHOU CITY, GUANGDONG PROVINCE,CHINA., CN",,,,China,,,,85076090,"Pin lưu trữ Lithium, điện áp 51.2V-100Ah, model: EB-51.2V-100AH, công suất: 5.12KWH, dùng lưu trữ điện trong hệ thống điện năng lượng mặt trời. Hàng mới 100%,Storage battery Lithium, voltage 51.2 V 100Ah, model: EB-51.2 V-100AH capacity: 5.12 KWH use stored power in the power system solar energy. 100% brand new",,16.0,Pieces,0.0,6000.0,,,
2025-10-02,越南,中国,CÔNG TY TNHH ECO SOLAR,GUANGDONG RUILI LITHIUM ENERGY CO LTD,"No. 92/1 Tan Chanh Hiep 05 Street, Ward 11, Trung My Tay Ward, Ho Chi Minh City, Vietnam","NO.1 XINTANG ROAD,MAAN TOWN, HUICHENG DISTRICT, HUIZHOU CITY, GUANGDONG PROVINCE,CHINA., CN",,,,China,,,,85076090,"Pin lưu trữ Lithium, điện áp 51.2V-280Ah, model: EB-PLUS-51.2V-280AH, công suất: 14.34KWH, dùng lưu trữ điện trong hệ thống điện năng lượng mặt trời. Hàng mới 100%,Storage battery Lithium, voltage 51.2 V-280Ah, model: EB-PLUS-51.2 V-280AH capacity: 14.34 KWH use stored power in the power system solar energy. 100% brand new",,14.0,Pieces,0.0,10360.0,,,
2025-09-30,越南,中国,CÔNG TY TNHH LVTOPSUN SOLAR,GUANGDONG LVTOPSUN NEW ENERGY CO LTD,"No. 16/9 Bui Van Ba Street, Tan Thuan Ward, Ho Chi Minh City, Vietnam","3RD FLOOR, BUILDING 8, SILICON, VALLEY POWER DIGITAL VALLEY, TANGXIA TOWN, DONGGUAN CITY, GUANGDONG PROVINCE, CN",,,,China,,,,85076039,"Pin lithium ion,model:LVTS-512300-G3.điện áp 51.2VDC,công suất15.36 KWh,dùng cho hệ thống điện năng lượng mặt trời,hiệu:LVTOPSUN(pin lithium ion+ túi phụ kiện:3 dây điện có đầu nối,bộ ốc vít).Mới 100%,Battery lithium ion,model:LVTS-512300-G3.voltage 51.2 VDC,the suất15.36 KWh for power system solar,brand:LVTOPSUN(lithium ion+ bag accessories:3 power cord connector,set screw).New 100%",,20.0,Pieces,0.0,17000.0,,,
2025-09-30,越南,中国,CÔNG TY TNHH LVTOPSUN SOLAR,GUANGDONG LVTOPSUN NEW ENERGY CO LTD,"No. 16/9 Bui Van Ba Street, Tan Thuan Ward, Ho Chi Minh City, Vietnam","3RD FLOOR, BUILDING 8, SILICON, VALLEY POWER DIGITAL VALLEY, TANGXIA TOWN, DONGGUAN CITY, GUANGDONG PROVINCE, CN",,,,China,,,,85076039,"Pin lithium ion,model:LVTS-512314-G4,điện áp 51.2 VDC,công suất16.07KWh,dùng cho hệ thống điện năng lượng mặt trời,hiệu:LVTOPSUN(pin lithium ion+ túi phụ kiện:3 dây điện có đầu nối,bộ ốc vít).Mới 100%,Battery lithium ion,model:LVTS-512314-G4 voltage 51.2 VDC,the suất16.07KWh,used for power system solar,brand:LVTOPSUN(lithium ion+ bag accessories:3 power cord connector,set screw).New 100%",,40.0,Pieces,0.0,38000.0,,,
2025-09-30,越南,中国,CÔNG TY CỔ PHẦN TBS GROUP,SHENZHEN LIUSHI SOLAR LIFEPO4 ENERGY CO LTD,"Cho Hamlet, Bac Village, Thien Loc Commune, Hanoi City, Vietnam","201-B010,BUILDING B1,ZONE B,PHASE, II,LONGFA ROAD COMMERCIAL CENTER, LONGYUAN COMMUNITY,LONGHUA STREET, LONGHUA DISTRICT",,,,China,,,,85076039,"Pin lưu trữ LiFeP04 Battery Pack 51.2V7.5KW-1 51.2V 150Ah 7680Wh,Hiệu LS, mới 100%, bằng Ion liti (dạng bộ),dùng lưu trữ điện dự phòng cho gia đình,nsx: Dongguan Liushi Lithium Technology Co.,Ltd,,Storage battery, LiFeP04 Battery Pack 51.2V7.5KW-1 51.2 V 150Ah 7680Wh,Brand LS, 100% new, Ion-lithium (shape) of user storage, backup power for homes,nsx: Dongguan Liushi Lithium Technology Co.,Ltd.,",,190.0,Pieces,0.0,82650.0,,,
2025-09-29,越南,中国,CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI TAKI VIỆT NAM,SHENZHEN SORO ELECTRONICS CO LTD,"Tan Lap Village, Tien Luc Commune, Bac Ninh Province, Vietnam","UNIT 4N, BUILDING 2, QUANZHI, SCIENCE AND TECHNOLOGY, INNOVATION PARK,SONG'AN ROAD, SHAJING STREET, BAO'AN DISTRICT, CN",,,,China,,,,85076090,"Pin sạc Lithium dùng lưu trữ điện năng cho tấm pin năng lượng mặt trời, pin có thể sạc lại, điện áp: 51.2V, dung lượng pin: 200AH, hiệu: SOROTEC, model: 51.2V 200AH , mới 100%,Battery charger Lithium users to store power for solar panels, solar, rechargeable battery, voltage: 51.2 V, battery capacity: 200AH, brand: SOROTEC model: 51.2 V 200AH , 100% new",,30.0,Pieces,0.0,24450.0,,,
2025-09-29,越南,中国,CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI TAKI VIỆT NAM,SHENZHEN SORO ELECTRONICS CO LTD,"Tan Lap Village, Tien Luc Commune, Bac Ninh Province, Vietnam","UNIT 4N, BUILDING 2, QUANZHI, SCIENCE AND TECHNOLOGY, INNOVATION PARK,SONG'AN ROAD, SHAJING STREET, BAO'AN DISTRICT, CN",,,,China,,,,85076090,"Pin sạc Lithium dùng lưu trữ điện năng cho tấm pin năng lượng mặt trời, pin có thể sạc lại, điện áp: 51.2V, dung lượng pin: 300AH, hiệu: SOROTEC, model: 51.2V 300AH , mới 100%,Battery charger Lithium users to store power for solar panels, solar, rechargeable battery, voltage: 51.2 V, battery capacity: 300AH, brand: SOROTEC model: 51.2 V 300AH , 100% new",,10.0,Pieces,0.0,9280.0,,,
2025-09-27,越南,中国,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN BẮC MIỀN TRUNG,JINAN LOTUS IMPORT AND EXPORT CO LTD,"House No. 03, Group 2, Block 3, Dien Chau Commune, Nghe An Province, Vietnam","ROOM 205, UNIT 3, BUILDING 4, HEAVY TRUCK COLOR WORLD COMMUNITY, NO. 130, WUYINGSHAN MIDDLE ROAD, TIANQIAO DISTRICT, JINAN CITY, CN",,,,China,,,,85076090,"Pin lithium LiFePO4, dùng trong lưu trữ năng lượng mặt trời, model: 51300, điện áp: 51.2V,dung lượng:300AH, loại sản phẩm: 51300F. NSX:Guangdong Yuyang New Energy Co.,LTD. Hàng mới 100%,Battery lithium LiFePO4, used in the storage of solar energy, model: 51300, voltage: 51.2 V,capacity:300AH, product type: 51300F. NSX:Guangdong Yuyang New Energy Co.,LTD. 100% brand new",,10.0,Pieces,0.0,6950.0,,,
2025-09-27,越南,中国,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN BẮC MIỀN TRUNG,JINAN LOTUS IMPORT AND EXPORT CO LTD,"House No. 03, Group 2, Block 3, Dien Chau Commune, Nghe An Province, Vietnam","ROOM 205, UNIT 3, BUILDING 4, HEAVY TRUCK COLOR WORLD COMMUNITY, NO. 130, WUYINGSHAN MIDDLE ROAD, TIANQIAO DISTRICT, JINAN CITY, CN",,,,China,,,,85076090,"Pin lithium LiFePO4, dùng trong lưu trữ năng lượng mặt trời, model: 51280, điện áp: 51.2V,dung lượng: 280AH.  NSX:Guangdong Yuyang New Energy Co.,LTD.Hàng mới 100%,Battery lithium LiFePO4, used in the storage of solar energy, model: 51280, voltage: 51.2 V,capacity: 280AH. NSX:Guangdong Yuyang New Energy Co.,LTD.100% brand new",,10.0,Pieces,0.0,7220.0,,,
2025-09-27,越南,中国,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN BẮC MIỀN TRUNG,JINAN LOTUS IMPORT AND EXPORT CO LTD,"House No. 03, Group 2, Block 3, Dien Chau Commune, Nghe An Province, Vietnam","ROOM 205, UNIT 3, BUILDING 4, HEAVY TRUCK COLOR WORLD COMMUNITY, NO. 130, WUYINGSHAN MIDDLE ROAD, TIANQIAO DISTRICT, JINAN CITY, CN",,,,China,,,,85076090,"Pin lithium LiFePO4, dùng trong lưu trữ năng lượng mặt trời, model: 51200, loại sản phẩm: 51200W, điện áp: 51.2V,dung lượng: 200AH.  NSX:Guangdong Yuyang New Energy Co.,LTD. Hàng mới 100%,Battery lithium LiFePO4, used in the storage of solar energy, model: 51200, product type: 51200W voltage: 51.2 V,capacity: 200AH. NSX:Guangdong Yuyang New Energy Co.,LTD. 100% brand new",,10.0,Pieces,0.0,6340.0,,,
2025-09-27,越南,中国,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN BẮC MIỀN TRUNG,JINAN LOTUS IMPORT AND EXPORT CO LTD,"House No. 03, Group 2, Block 3, Dien Chau Commune, Nghe An Province, Vietnam","ROOM 205, UNIT 3, BUILDING 4, HEAVY TRUCK COLOR WORLD COMMUNITY, NO. 130, WUYINGSHAN MIDDLE ROAD, TIANQIAO DISTRICT, JINAN CITY, CN",,,,China,,,,85076090,"Pin lithium LiFePO4, dùng trong lưu trữ năng lượng mặt trời, model: 51300, điện áp: 51.2V,dung lượng: 300AH,loại sản phẩm: 51300R. NSX:Guangdong Yuyang New Energy Co.,LTD. Hàng mới 100%,Battery lithium LiFePO4, used in the storage of solar energy, model: 51300, voltage: 51.2 V,capacity: 300AH,product type: 51300R. NSX:Guangdong Yuyang New Energy Co.,LTD. 100% brand new",,3.0,Pieces,0.0,2025.0,,,
2025-09-27,越南,中国,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN BẮC MIỀN TRUNG,JINAN LOTUS IMPORT AND EXPORT CO LTD,"House No. 03, Group 2, Block 3, Dien Chau Commune, Nghe An Province, Vietnam","ROOM 205, UNIT 3, BUILDING 4, HEAVY TRUCK COLOR WORLD COMMUNITY, NO. 130, WUYINGSHAN MIDDLE ROAD, TIANQIAO DISTRICT, JINAN CITY, CN",,,,China,,,,85076090,"Pin lithium LiFePO4, dùng trong lưu trữ năng lượng mặt trời, model: 51100, điện áp: 51.2V,dung lượng: 100AH.  NSX:Guangdong Yuyang New Energy Co.,LTD.Hàng mới 100%,Battery lithium LiFePO4, used in the storage of solar energy, model: 51100, voltage: 51.2 V,capacity: 100AH. NSX:Guangdong Yuyang New Energy Co.,LTD.100% brand new",,15.0,Pieces,0.0,5490.0,,,
2025-09-27,越南,中国,CÔNG TY TNHH THIẾT BỊ CƠ ĐIỆN BẮC MIỀN TRUNG,JINAN LOTUS IMPORT AND EXPORT CO LTD,"House No. 03, Group 2, Block 3, Dien Chau Commune, Nghe An Province, Vietnam","ROOM 205, UNIT 3, BUILDING 4, HEAVY TRUCK COLOR WORLD COMMUNITY, NO. 130, WUYINGSHAN MIDDLE ROAD, TIANQIAO DISTRICT, JINAN CITY, CN",,,,China,,,,85076090,"Pin lithium LiFePO4, dùng trong lưu trữ năng lượng mặt trời, model: 51200, điện áp: 51.2V,dung lượng: 200AH, loại sản phẩm: 51200R. NSX:Guangdong Yuyang New Energy Co.,LTD. Hàng mới 100%,Battery lithium LiFePO4, used in the storage of solar energy, model: 51200, voltage: 51.2 V,capacity: 200AH, product type: 51200R. NSX:Guangdong Yuyang New Energy Co.,LTD. 100% brand new",,3.0,Pieces,0.0,1842.0,,,
2025-09-26,越南,中国,CÔNG TY TNHH THƯƠNG MẠI Á CHÂU SG,BSL NEW ENERGY HONGKONG CO LIMITED,"2nd Floor, Nhan Van Bookstore Building, No. 01 Truong Chinh, Bay Hien Ward, Ho Chi Minh City, Vietnam","ROOM 304 3/F DAVID HOUSE, 8-20 NANKING STREET KL, CN",,,,China,,,,85076039,"Bộ pin lưu trữ điện (lithium-ion), model: B-LFP48-172E, dùng để lưu trữ điện năng lượng mặt trời, 51.2V,170Ah, , hiệu BSL, Nsx: BSL NEW ENERGY (HONGKONG) CO., LIMITED. Mới 100%,The battery electric storage (lithium-ion), model: B-LFP48-172E, used to store solar power, 51.2 V,170Ah, brand BSL, Nsx: BSL NEW ENERGY (HONGKONG) CO., LIMITED. New 100%",,2.0,Pieces,0.0,1400.0,,,
2025-09-25,越南,中国,CÔNG TY TNHH LVTOPSUN SOLAR,GUANGDONG LVTOPSUN NEW ENERGY CO LTD,"No. 16/9 Bui Van Ba Street, Tan Thuan Ward, Ho Chi Minh City, Vietnam","3RD FLOOR, BUILDING 8,  SILICON, VALLEY POWER DIGITAL VALLEY, TANGXIA TOWN, DONGGUAN CITY, GUANGDONG PROVINCE, CHINA, CN",,,,China,,,,85076039,"Bộ Pin lithium ion,model:LVTS-512300-G3,LFP, 51.2V/15.36KWH/300Ah,dùng cho hệ thống điện năng lượng mặt trời,hiệu:LVTOPSUN(1 bộ=1 pin lithium ion+ túi phụ kiện:3 dây điện có đầu nối,bộ ốc vít),mới100%,The lithium ion Battery,model:LVTS-512300-G3,LFP, 51.2 V/15.36 KWH/300Ah,used for power system solar,brand:LVTOPSUN(1 set=1 lithium ion+ bag accessories:3 power cord connector,set screw),mới100%",,60.0,Set,0.0,51000.0,,,
2025-09-25,越南,中国,CÔNG TY TNHH LVTOPSUN SOLAR,GUANGDONG LVTOPSUN NEW ENERGY CO LTD,"No. 16/9 Bui Van Ba Street, Tan Thuan Ward, Ho Chi Minh City, Vietnam","3RD FLOOR, BUILDING 8,  SILICON, VALLEY POWER DIGITAL VALLEY, TANGXIA TOWN, DONGGUAN CITY, GUANGDONG PROVINCE, CHINA, CN",,,,China,,,,85076039,"Bộ Pin lithium ion,model:LVTS-512314-G4,LFP, 51.2V/16KWH/314Ah,dùng cho hệ thống điện năng lượng mặt trời,hiệu:LVTOPSUN(1 bộ=1 pin lithium ion+ túi phụ kiện:3 dây điện có đầu nối,bộ ốc vít),mới100%,The lithium ion Battery,model:LVTS-512314-G4,LFP, 51.2 V/16KWH/314Ah,used for power system solar,brand:LVTOPSUN(1 set=1 lithium ion+ bag accessories:3 power cord connector,set screw),mới100%",,60.0,Set,0.0,59220.0,,,
2025-09-24,越南,中国,CÔNG TY CP CÔNG NGHỆ XANH HÙNG VIỆT,EWAY ENERGY TECHNOLOGY SUZHOU CO LTD,"No. 16Tt4 Foresa 4 Street, Xuan Phuong Tasco Ecological Urban Area, Xuan Phuong Ward, Hanoi, Vietnam","ROOM 257, COMPREHENSIVE BUILDING, BUILDING 5, NO. 2 FANGJING ROAD, SUZHOU INDUSTRIAL PARK, JIANGSU, CHINA, CN",,,,China,,,,85076090,"Pin Lithium-ion treo tường ,dùng lưu trữ năng lượng mặt trời của tấm pin năng lượng, công suất: 314Ah, điện áp 51.2V, model: UNIV-16kWh(WP), hiệu Easyway, xuất xứ Trung Quốc, hàng mới 100%,Lithium-ion battery, wall mount ,user storage own solar panels, energy, capacity: 314Ah voltage 51.2 V, model: UNIV-16kWh(WP), the Easyway, made in China, 100% brand new",,75.0,Pieces,0.0,69300.0,,,
2025-09-24,越南,中国,CÔNG TY CP CÔNG NGHỆ XANH HÙNG VIỆT,EWAY ENERGY TECHNOLOGY SUZHOU CO LTD,"No. 16Tt4 Foresa 4 Street, Xuan Phuong Tasco Ecological Urban Area, Xuan Phuong Ward, Hanoi, Vietnam","ROOM 257, COMPREHENSIVE BUILDING, BUILDING 5, NO. 2 FANGJING ROAD, SUZHOU INDUSTRIAL PARK, JIANGSU, CHINA, CN",,,,China,,,,85076090,"Pin Lithium-ion treo tường,dùng lưu trữ năng lượng mặt trời của tấm pin năng lượng, công suất: 200Ah, điện áp 51.2V, model: UNIV-10kWh(S), hiệu Easyway, xuất xứ Trung Quốc, hàng mới 100%,Lithium-ion battery, wall mount,user storage own solar panels, energy, capacity: 200Ah voltage 51.2 V, model: UNIV-10kWh(S), the Easyway, made in China, 100% brand new",,70.0,Pieces,0.0,50750.0,,,
2025-09-24,越南,中国,CÔNG TY TNHH THƯƠNG MẠI Á CHÂU SG,EXLIPORC NEW ENERGY SHENZHEN CO LTD,"2nd Floor, Nhan Van Bookstore Building, No. 01 Truong Chinh, Bay Hien Ward, Ho Chi Minh City, Vietnam","ROOM C506 CHUANG XIN SQUARE, BUILDING C, NO 2007 PIN SHAN STREET, PIN SHAN DISTRICT, SHENZHEN, GUANGDONG, CHINA, CN",,,,China,,,,85076039,"Bộ pin lưu trữ điện (lithium-ion), model: LVB15WTC, dùng để lưu trữ điện năng lượng mặt trời, điện áp: 51.2V, công suất: 15kwh, hiệu EXLIPORC. Nsx: EXLIPORC NEW ENERGY(SHENZHEN) CO.,LTD. Mới 100%,The battery electric storage (lithium-ion), model: LVB15WTC, used to store solar power, voltage: 51.2 V, capacity: 15kwh, brand EXLIPORC. Nsx: EXLIPORC NEW ENERGY(SHENZHEN) CO.,LTD. New 100%",,100.0,Pieces,0.0,91000.0,,,
2025-09-24,越南,中国,CÔNG TY CP CÔNG NGHỆ XANH HÙNG VIỆT,EWAY ENERGY TECHNOLOGY SUZHOU CO LTD,"No. 16Tt4 Foresa 4 Street, Xuan Phuong Tasco Ecological Urban Area, Xuan Phuong Ward, Hanoi, Vietnam","ROOM 257, COMPREHENSIVE BUILDING, BUILDING 5, NO. 2 FANGJING ROAD, SUZHOU INDUSTRIAL PARK, JIANGSU, CHINA, CN",,,,China,,,,85076090,"Pin Lithium-ion, dùng lưu trữ năng lượng mặt trời của tấm pin năng lượng, công suất 150Ah, điện áp 51,2V, model UNIV-7600W, hiệu Easyway, xuất xứ Trung Quốc, hàng mới 100%,Lithium-ion battery, user storage of solar panels, battery energy capacity 150Ah voltage 51,2 V, model UNIV-7600W, brand Easyway, made in China, 100% brand new",,30.0,Pieces,0.0,17040.0,,,
2025-09-24,越南,中国,CÔNG TY CP CÔNG NGHỆ XANH HÙNG VIỆT,EWAY ENERGY TECHNOLOGY SUZHOU CO LTD,"No. 16Tt4 Foresa 4 Street, Xuan Phuong Tasco Ecological Urban Area, Xuan Phuong Ward, Hanoi, Vietnam","ROOM 257, COMPREHENSIVE BUILDING, BUILDING 5, NO. 2 FANGJING ROAD, SUZHOU INDUSTRIAL PARK, JIANGSU, CHINA, CN",,,,China,,,,85076090,"Pin Lithium-ion, dùng lưu trữ năng lượng mặt trời của tấm pin năng lượng, công suất 102Ah, điện áp 51.2V, model UNIV5200, hiệu Easyway, xuất xứ Trung Quốc, hàng mới 100%,Lithium-ion battery, user storage of solar panels, battery energy capacity, 102Ah voltage 51.2 V, model UNIV5200, brand Easyway, made in China, 100% brand new",,100.0,Pieces,0.0,37100.0,,,
2025-09-23,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG GIGAWATT,SHENZHEN POWERINN CO LTD,"No. 85, Street No. 12, Ward 3, An Khanh Ward, Thu Duc City, Ho Chi Minh City, Vietnam","401, PU XINYUAN, NO. 1, 4TH LANE, CENTRAL DISTRICT, AILIAN PUPAIXIN, VILLAGE, LONG CHENG STREET, LONGGANG DISTRICT",,,,China,,,,85076090,"Ắc quy lưu trữ LITHIUM, hiệu: Gigabox, Model:Gigabox 16S, Điện áp: 51.2 V, Dung lượng 314 AH, dùng trong hệ thống điện năng lượng mặt trời,hàng mới 100%,Battery storage LITHIUM, brand: Gigabox, Model:Gigabox 16S voltage: 51.2 V, Capacity 314 AH, used in power system, solar energy,100% brand new",,160.0,Pieces,0.0,130720.0,,,
2025-09-23,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG MẶT TRỜI ĐAN KHUÊ,GUANGDONG LVTOPSUN NEW ENERGY CO LTD,"574/1/14 Huynh Thi Hai Street, Ward 8, Trung My Tay Ward, Ho Chi Minh City, Vietnam","3RD FLOOR, BUILDING 8, SILICON VALLEY POWER DIGITAL VALLEY, TANGXIA TOWN, DONGGUAN CITY, GUANGDONG PROVINCE, CN",,,,China,,,,85076039,"Bộ Pin lithium ion,model:LVTS-512314-G4,LFP, 51.2V/16KWH/314Ah,dùng cho hệ thống điện năng lượng mặt trời,hiệu:LVTOPSUN(1 bộ=1 pin lithium ion+ túi phụ kiện:3 dây điện có đầu nối,bộ ốc vít),mới100%,The lithium ion Battery,model:LVTS-512314-G4,LFP, 51.2 V/16KWH/314Ah,used for power system solar,brand:LVTOPSUN(1 set=1 lithium ion+ bag accessories:3 power cord connector,set screw),mới100%",,108.0,Set,0.0,102600.0,,,
2025-09-23,越南,越南,CÔNG TY TNHH BEST PACIFIC VIỆT NAM,CONG TY TNHH MOT THANH VIEN THUONG MAI DICH VU HOANG GIA LAM,"Land Lot No. In4.1.1, Cam Dien-Luong Dien Industrial Park, Cam Giang Commune, Hai Phong City, Vietnam","SO 14. DUONG SO 4, KHU PHO 4, PHUONG HIEP BINH, TP HO CHI MINH, VIET NAM, VN",,,,China,,,,85076090,"Acqui điện Lithium ion công suất 51.2V-560Ah và phụ kiện đi kèm dùng cho xe nâng điện, mới 100%#&CN,Acqui power Lithium ion capacity 51.2 V-560Ah and accessories for electric forklift, new 100%#&amp;CN",,5.0,Pieces,0.0,32270.3838,,,
2025-09-23,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG MẶT TRỜI ĐAN KHUÊ,GUANGDONG LVTOPSUN NEW ENERGY CO LTD,"574/1/14 Huynh Thi Hai Street, Ward 8, Trung My Tay Ward, Ho Chi Minh City, Vietnam","3RD FLOOR, BUILDING 8, SILICON VALLEY POWER DIGITAL VALLEY, TANGXIA TOWN, DONGGUAN CITY, GUANGDONG PROVINCE, CN",,,,China,,,,85076039,"Bộ Pin lithium ion,model:LVTS-512300-G3,LFP, 51.2V/15.36KWH/300Ah,dùng cho hệ thống điện năng lượng mặt trời,hiệu:LVTOPSUN(1 bộ=1 pin lithium ion+ túi phụ kiện:3 dây điện có đầu nối,bộ ốc vít),mới100%,The lithium ion Battery,model:LVTS-512300-G3,LFP, 51.2 V/15.36 KWH/300Ah,used for power system solar,brand:LVTOPSUN(1 set=1 lithium ion+ bag accessories:3 power cord connector,set screw),mới100%",,108.0,Set,0.0,91800.0,,,
2025-09-19,越南,新加坡,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VÀ KỸ THUẬT KỶ LỤC,ENERGYHUB ASIA PTE LTD,"39 Nguyen Binh Khiem, Hanh Thong Ward, HCMC","NO. 38 TUAS, CRESCENT, SINGAPORE 638725, SG",,,,China,,,,85076090,"Bình điện Lithium hiệu EKT, Công suất: 51.2V-450AH, Serial No.: 06PPAA13112P0AF93F8P0714 kích thước: L1028* W570* H780mm dùng cho xe nâng điện, hàng mới 100%,Battery Lithium brand EKT capacity: 51.2 V-450AH, Serial No.: 06PPAA13112P0AF93F8P0714 size: L1028* W570* H780mm used for electric forklift, 100% brand new",,1.0,Set,0.0,5350.0,,,
